PC1	PC2	pop	color
1_CallSnps/1a_alignment/PONGON_1.G102_Plate_1B-H03.bam	0.031674631925261	-0.0173687057106314	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_2.G102_Plate_1B-H10.bam	0.0263635021314371	-0.0156535139055903	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_3.G102_Plate_2-A05.bam	0.0106254471745249	-0.00935439676237985	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_4.G102_Plate_2-A10.bam	0.0120472339556583	-0.00618104574233294	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_5.G102_Plate_2-B11.bam	0.0202238750524632	-0.0177111542554864	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_6.G102_Plate_2-B12.bam	0.0283775680241536	-0.00865714186856999	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_7.G102_ChP_Plate_1-B08.bam	0.0206874376318793	-0.0139749761811845	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_7.G102_ChP_Plate_1-B09.bam	0.0313396442768767	-0.0104537149507881	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_7.G102_ChP_Plate_1-B10.bam	0.0154346991729987	-0.0152511859079852	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_7.G102_Plate_2-C04.bam	0.0150774396313571	-0.0296144640262946	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_8.G102_Plate_2-C10.bam	0.0113519935952455	0.00176722752801683	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_9.G102_ChP_Plate_1-C02.bam	0.0378894117466588	-0.0309364234109618	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_9.G102_Plate_2-D03.bam	0.0241929627225558	-0.018416883058334	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_DE_DANGATENE.G102_Plate_2-E05.bam	0.020392830949235	-0.0219710996398201	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_TAPIRI_1.G102_Plate_2-E07.bam	0.0167523753608393	-0.0284676960842211	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_TAPIRI_2.G102_Plate_2-H03.bam	0.0225163740897922	-0.0168541747035287	Pop1	#377EB8
1_CallSnps/1a_alignment/PONGON_TAPIRI.G102_Plate_2-F07.bam	0.0247138984388027	-0.0151746141346933	Pop1	#377EB8
1_CallSnps/1a_alignment/PONG_TAPIRI.G102_ChP_Plate_1-B03.bam	0.0253465094413373	-0.0234753791818397	Pop1	#377EB8
1_CallSnps/1a_alignment/PONG_TAPIRI.G102_Plate_1B-H04.bam	0.024009401348891	-0.00247097374171	Pop1	#377EB8
1_CallSnps/1a_alignment/SAGUATO.G102_Plate_1B-E04.bam	-0.0110070300722952	0.0276534101942312	Pop2	#E41A1C
1_CallSnps/1a_alignment/SEGUETO.G102_Plate_1B-E03.bam	-0.014392295801815	0.0258579917296504	Pop2	#E41A1C
1_CallSnps/1a_alignment/SIRAGUE_BADIAN_TRAORE.G102_Plate_1A-D09.bam	-0.0312046927571497	-0.00670577004015643	Pop3	#4DAF4A
1_CallSnps/1a_alignment/SIRAGUE_MONZO_DIARRA.G102_ChP_Plate_1-A09.bam	-0.00159728245488158	0.0341641054033158	Pop2	#E41A1C
1_CallSnps/1a_alignment/SIRAGUE_MONZO_DIARRA.G102_Plate_1A-D12.bam	-0.000271207695854794	0.0259197555153878	Pop2	#E41A1C
1_CallSnps/1a_alignment/SOUROUGOU_FINI_BACHE_BELLO.G102_Plate_1B-G10.bam	0.00232502308351721	0.0346869254016691	Pop2	#E41A1C
1_CallSnps/1a_alignment/SOUROUGOU_FINI.G102_Plate_1B-G09.bam	0.010215966294885	0.0271376969988693	Pop2	#E41A1C
1_CallSnps/1a_alignment/SOUROUGOUMI_H_SIDIBE.G102_Plate_1B-F08.bam	-0.00807646713168977	0.034631035740354	Pop2	#E41A1C
1_CallSnps/1a_alignment/TAMATIOI_SANEKAY.G102_Plate_2-H01.bam	0.0199247064829187	-0.013178870476727	Pop1	#377EB8
1_CallSnps/1a_alignment/TELIMAN_DE_KAI.G102_Plate_2-D10.bam	0.00505036907264308	0.0299930219387181	Pop2	#E41A1C
